date,activity id,type,calories burned,climb (m),duration(s),distance(m),speed(m/s)
2015-12-21 18:31:25,620a65d8-185f-40f4-8967-9ce068f02269,Running,686.9999996042881,91,3475.0,10020.0,2.8833333333333337
2015-12-06 12:54:29,2c3636ee-cb13-4f41-80c7-2373427859ac,Running,1009.0,146,4698.0,13770.0,2.938888888888889
2015-11-17 18:37:11,5996f583-c53c-4ef3-867e-76db1c54dd6d,Running,687.999999603712,93,3512.0,10000.0,2.8472222222222223
2015-11-09 18:21:31,df774be0-d4a3-4104-a9e4-ee120e17bcba,Running,658.999999620416,89,3301.0,9720.0,2.9444444444444446
2015-11-02 18:23:37,bd307ec2-4c6d-4be5-b7d1-d15fb11a7b9d,Running,455.999999737344,62,2175.0,6600.0,3.0333333333333337
2015-10-18 15:43:06,340e4fd4-6817-4a03-b1af-7c2deb9768ae,Cycling,427.0,166,4088.0,16670.0,4.038888888888889
2015-09-24 18:28:14,949d5983-73ea-4a25-a589-87e0280b1b8e,Running,649.9999996256,77,3076.0,9430.0,3.0638888888888887
2015-09-21 18:13:10,fc1187a9-6b18-4f14-b37a-ecb82a51e9d6,Running,635.9999996336641,83,2816.0,9650.0,3.4250000000000003
2015-09-09 18:37:26,1977cad0-afd4-450c-9355-8aeabae10a7c,Running,1101.99999936525,132,5064.0,15880.0,3.1472222222222226
2015-09-07 18:47:06,e005376b-b79c-45de-8b2e-a924dd9aa3d8,Running,1069.99999938368,241,4942.0,15620.0,3.144444444444445
2015-09-03 18:49:40,773f4ab1-e42e-4acb-b9ee-3e21f2283849,Running,653.9999996232959,85,3201.0,9550.0,2.9833333333333334
2015-08-23 17:35:47,9f29e8bd-7885-43f5-bc86-fae947a5ab8a,Cycling,786.0,336,5552.0,35090.0,6.28888888888889
2015-08-21 18:18:37,2909eefe-b2da-4fa1-9136-1b273cf0b70e,Running,853.999999508096,102,4088.0,12480.0,3.036111111111111
2015-08-15 18:46:21,318bf8f5-6344-4f1e-8fb8-f52d7a38ebc1,Cycling,313.0,139,2319.0,13720.0,5.916666666666667
2015-08-03 18:30:49,b1a19f5a-4cb7-479a-b8bc-60e3fb62f218,Running,1298.99999925178,156,5918.0,18950.0,3.213888888888889
2015-08-01 18:40:14,fad4d129-7045-41f5-ad01-7043d9c5db12,Cycling,430.0,195,3401.0,18790.0,5.522222222222222
2015-07-29 18:14:34,47192c06-cc2b-4112-92a1-0c53f5afc344,Running,53.999999968896,6,315.0,760.0,2.408333333333333
2015-07-24 18:49:43,0998a635-1166-4d12-b143-56a922e05fd2,Running,858.0,108,3905.0,12690.0,3.2416666666666667
2015-07-21 18:22:38,0a903a48-5c63-461d-bddc-303e6c1e935f,Running,867.999999500032,109,4088.0,12660.0,3.0972222222222223
2015-07-16 18:32:18,ae62b3b8-f681-49b7-a7bf-464934bc9e33,Running,628.0,77,2728.0,9570.0,3.5083333333333337
2015-07-14 18:39:53,7d04c79d-fa1c-43d1-8786-1cffe6abbc5e,Running,852.0,108,3844.0,12660.0,3.2583333333333337
2015-07-10 18:35:16,17d24474-bead-48b6-b215-8f9a09f0e13d,Running,1279.0,156,5674.0,19020.0,3.369444444444445
2015-07-07 18:39:38,cb393e1d-af41-4f89-a810-3e4963d307ee,Running,650.0,88,2939.0,9550.0,3.25
2015-07-01 18:16:02,3a85bdfa-776d-4282-b2c2-c36ca414a04e,Running,1268.0,154,5674.0,18830.0,3.319444444444444
2015-06-24 18:27:23,f27bbf5b-e534-4328-b053-70a1f7fd3195,Running,766.0,162,3783.0,11140.0,2.913888888888889
2015-06-21 17:53:46,ee566558-df2c-4874-8470-4c96bc16e11b,Cycling,751.0,318,5735.0,34490.0,6.008333333333334
2015-06-17 18:39:44,744827f5-674f-4ec6-9ffe-82866f2b021e,Running,859.0,109,4027.0,12610.0,3.102777777777778
2015-06-15 18:27:00,c089d063-ac9b-4931-af17-3b6329f5954a,Running,926.0,107,3722.0,12640.0,3.3833333333333333
2015-06-14 17:03:23,bf89325d-987a-4421-903f-eba2022ec226,Cycling,621.0,294,4820.0,28490.0,5.877777777777778
2015-06-12 18:27:52,92d68e43-b394-4a2e-be6a-49074f30a793,Running,855.0,107,3722.0,12630.0,3.3777777777777778
2015-06-10 18:14:03,791454fb-a749-47c1-9913-f72aeb7fe000,Running,986.0,226,4881.0,14350.0,2.9499999999999997
2015-06-08 18:18:18,d77c5897-a8f2-41a0-82d4-210315a0b17c,Running,626.0,85,2685.0,9600.0,3.577777777777778
2015-06-07 16:51:14,4ca793f5-809f-4659-98a4-01bbd63f8d07,Running,876.0,193,4393.0,13010.0,2.966666666666667
2015-06-06 18:30:39,04538557-0367-48ee-bcfd-e6c0a16568a8,Cycling,510.0,123,4759.0,18960.0,3.9972222222222227
2015-06-04 18:15:45,5fe00119-e51b-48c6-a3e3-f6d75374df67,Running,1097.0,135,5003.0,15970.0,3.1944444444444446
2015-06-01 17:40:42,d2ec6e32-2140-4860-ac6b-3eb7b5923e44,Running,810.0,180,3844.0,11850.0,3.0500000000000003
2015-05-29 18:45:22,748d5149-2314-4bd0-8528-59d7e7ffee1d,Running,636.0,84,2782.0,9730.0,3.4972222222222222
2015-05-27 18:19:22,9ef5388f-c3af-4bd0-8c4c-437f1255eb99,Running,859.0,108,3783.0,12800.0,3.3472222222222228
2015-05-23 19:07:40,b685d6f3-056b-49a7-9599-8aa7a4a0248e,Cycling,332.0,144,2586.0,13650.0,5.277777777777778
2015-05-21 18:45:51,98e685ee-8f60-49ef-93e5-028ce01520ba,Running,624.0,82,2719.0,9540.0,3.5111111111111115
2015-05-19 18:48:36,21c55ade-208e-4525-893f-07b152dd7799,Running,859.0,109,3722.0,12730.0,3.394444444444445
2015-05-17 17:33:15,396f0254-c9ca-4ac5-bf6d-e176f6e5a2a1,Running,642.0,85,2907.0,9640.0,3.316666666666667
2015-05-13 18:39:34,edd6a664-91fa-4978-9a3d-a9a9e97da0cb,Running,875.0,108,4149.0,12710.0,3.0583333333333336
2015-05-11 18:39:02,54793068-82e4-4c34-9be0-c50c8067d195,Running,653.0,91,2918.0,9610.0,3.2944444444444443
2015-05-06 18:18:49,295df484-190b-4ca4-a39f-99d3793cbcff,Running,880.0,107,4027.0,12830.0,3.1833333333333336
2015-05-02 18:48:03,993ca426-7e01-48eb-9b50-1bc32ee4a239,Running,509.0,162,2591.0,7390.0,2.852777777777778
2015-05-01 18:05:38,7bd07c52-14d5-4c06-98aa-1b84e0a14127,Cycling,282.0,132,2559.0,11410.0,4.461111111111111
2015-04-23 18:48:37,9a7a2e67-0935-444c-967f-da900632f1d5,Running,493.0,81,2252.0,6870.0,3.0472222222222225
2015-04-15 18:38:43,bb763b6b-6395-4684-b53f-5e671822f748,Running,869.0,110,3905.0,12680.0,3.2111111111111112
2015-04-07 18:33:21,32025da2-62c6-48d4-8ae7-3b2c72170928,Running,1090.0,135,4942.0,15790.0,3.1833333333333336
2015-04-02 18:50:23,e25f6a16-dad0-46b0-9bfb-1f1dcaa2b329,Running,873.0,106,3966.0,12830.0,3.216666666666667
2015-03-30 18:10:03,d6b9e271-eaaa-4d22-ad7d-518fee325c62,Running,395.0,50,1812.0,5730.0,3.158333333333333
2015-03-25 18:40:19,ba09e7d3-8123-4307-b3d9-17f9d93d95ee,Running,660.0,84,3312.0,9730.0,2.938888888888889
2015-03-16 18:23:38,760c4a61-d435-47ca-a787-005202a803df,Running,1118.0,133,5186.0,16149.999999999998,3.1083333333333334
2015-03-11 18:21:26,b40900ba-56b7-45cf-b8cf-73f70f43fa19,Running,1082.0,136,5308.0,15910.0,3.0000000000000004
2015-03-06 18:44:58,b7397558-85ae-4da5-9405-e36ccf729442,Running,868.0,106,3966.0,12810.0,3.230555555555556
2015-03-04 19:00:17,029102b9-7b7d-40f9-a78d-4f42b9c618e2,Running,691.0,90,3507.0,10250.0,2.922222222222222
2015-03-02 18:15:36,c5cf3852-76aa-44f0-bd03-eacb5ecd20e9,Running,1079.0,128,5491.0,15990.0,2.905555555555556
2015-02-28 09:11:09,85adaf46-27e4-4ec3-a86f-1129e21e5f38,Running,238.0,33,1219.0,3500.0,2.8722222222222222
2015-02-25 18:18:41,bc2a7d16-5d71-4f3f-8534-7ac87e0010a6,Running,661.0,87,3248.0,9780.0,3.011111111111111
2015-02-23 18:14:09,3f3231db-0394-4c84-811e-116c9d12a6c6,Running,883.0,105,4210.0,12840.0,3.0222222222222226
2015-02-17 18:34:53,c8ac7ae5-1a85-4057-813b-29d1bf7a2c54,Running,707.0,60,3353.0,9860.0,2.938888888888889
2015-02-12 18:22:44,2c5f4777-b55a-43b2-82f3-d633c19bbdc8,Running,485.0,42,2185.0,6750.0,3.088888888888889
2015-02-09 18:40:18,b76fc1f0-9f7d-49d0-a99f-d7305ba859c2,Running,723.208399932435,61,3322.0,9940.0,2.9916666666666667
2015-02-04 18:31:10,40d23e37-2a9f-4956-900c-23bb1f721ce5,Running,652.0,59,3310.0,10230.0,3.088888888888889
2015-02-02 18:31:00,9cb617f8-0380-47c0-8c73-08f699684c24,Running,725.2215765028999,259,3537.0,9910.0,2.8000000000000003
2015-01-31 09:30:04,cdd5299e-788a-4eba-afb0-99eb7ee1a2d0,Running,436.0,37,2401.0,6550.0,2.7305555555555556
2015-01-28 18:43:29,22b8c0e9-c1f2-49ac-8fa2-aaa44e183d54,Running,726.17670389112,61,3313.0,10020.0,3.0250000000000004
2015-01-26 18:30:18,ae5b3a84-3ea6-455c-a941-d010153f9a4e,Running,960.696640142744,76,4454.0,13110.0,2.930555555555556
2015-01-14 17:50:00,52dc197c-1cb1-4cb2-b1a5-d514b42a206e,Running,654.0,51,3165.0,9780.0,3.088888888888889
2015-01-12 18:20:00,27a1e74e-531f-42b5-90fc-a0b12de12031,Running,655.0,51,3105.0,9780.0,3.15
2015-01-03 17:20:00,51b58a2c-c40f-4eaa-9e10-dd600b4fba4f,Running,654.0,51,3165.0,9780.0,3.088888888888889
2014-12-26 17:50:00,14766461-48ab-47cc-8039-0930953e02f6,Running,655.0,51,2985.0,9780.0,3.275
2014-12-24 18:18:00,41b6ea5b-d428-4cc1-a27d-e0de92b2ec9c,Running,461.0,33,1920.0,6590.0,3.430555555555556
2014-12-08 16:18:00,48eebce4-1d5f-4700-856d-754f24292b2e,Running,431.0,33,1920.0,6630.0,3.4555555555555557
2014-12-03 18:18:00,c61a98ea-d68f-4604-a35b-d5d42235250b,Running,431.0,33,1920.0,6630.0,3.4555555555555557
2014-12-01 18:18:00,6a6d8b25-79d0-4ceb-8f89-8ed7688f80dd,Running,429.0,33,1920.0,6630.0,3.4555555555555557
2014-11-25 17:50:00,d6574cc9-2e03-4d1c-a0f8-e3fe8090e8c5,Running,655.0,51,3105.0,9780.0,3.15
2014-11-19 18:18:00,04dd1189-d5cb-4ce2-ba31-0189ad5f673a,Running,446.0,33,1860.0,6220.0,3.341666666666667
2014-11-11 15:50:00,5dd88a5b-a923-4d7b-81fc-ffcb94473cc6,Running,655.0,51,2985.0,9780.0,3.275
2014-11-04 18:18:00,5a5804c3-ea87-4b47-92bb-c0f8e9f67419,Running,445.0,33,1920.0,6220.0,3.238888888888889
2014-10-30 17:50:00,99a90af9-50d0-46e0-aa9d-98d57fac335b,Running,658.0,51,2985.0,9780.0,3.275
2014-10-27 18:30:00,1e0bd31f-8aa0-4c22-9192-2bf32089855e,Running,888.0,67,3905.0,12980.0,3.2916666666666665
2014-10-22 17:50:00,628b90a0-6cae-4dfe-9981-416e85fa5477,Running,670.0,54,2985.0,9610.0,3.2194444444444446
2014-10-20 18:10:00,bc53fc84-3a38-4dca-bfb9-0fa3548ec398,Running,672.0,54,3077.0,9610.0,3.125
2014-10-14 18:10:00,26ce3134-3ff1-4546-9f1b-bcc3ff528e89,Running,913.0,70,3722.0,12820.0,3.4055555555555554
2014-10-09 18:10:00,df510a68-0447-4ca6-ade8-d558cd700e76,Running,677.0,54,3137.0,9610.0,3.0638888888888887
2014-10-07 19:10:00,85a66cf6-c96c-49dd-b8a0-23b56b771ff7,Running,679.0,54,2957.0,9610.0,3.25
2014-09-23 18:10:00,37280fb2-6f9d-434b-a96e-7a55bc762680,Running,921.0,70,3722.0,12820.0,3.4055555555555554
2014-09-15 18:30:00,a2306eac-c313-4abd-a653-e62bb74f9e3b,Running,684.0,51,2934.0,9550.0,3.255555555555556
2014-09-11 19:10:00,46be3354-011e-4fc3-8b54-3b78e4f9ea2c,Running,682.0,54,2902.0,9610.0,3.313888888888889
2014-09-04 18:55:54,1c1779d8-5020-4bb9-b0ad-1e1f886afd46,Running,690.0,54,3022.0,9610.0,3.1805555555555554
2014-09-01 18:46:00,4e983ab7-2e8d-4c1f-8e08-268304b395e6,Running,1125.0,110,5003.0,15590.0,3.1055555555555556
2014-08-29 18:56:02,800c94a1-551e-408e-8282-ae9bb8d3ddd3,Cycling,519.0,113,3600.0,20700.0,5.691666666666666
2014-08-28 18:10:00,9642232e-00a5-4e7d-8a92-a8766a7b5b01,Running,920.0,70,3905.0,12820.0,3.25
2014-08-26 18:16:03,1cdfd12b-09c4-4b95-a0da-45b53b8129ac,Running,1151.0,89,4881.0,16059.999999999998,3.277777777777778
2014-08-21 18:49:00,8f3de547-78e3-4d6c-a467-1705d536129b,Running,684.0,51,3234.0,9550.0,2.952777777777778
2014-08-18 18:37:00,5284fd7d-9fde-46b7-9f63-c0645dfa07ef,Running,920.0,70,3905.0,12820.0,3.25
2014-08-12 18:50:00,b4f32f79-e995-4610-b584-932134dac4c4,Running,684.0,51,3234.0,9550.0,2.952777777777778
2014-08-08 08:00:16,f9fe4f45-6f49-4b73-8336-c98413b25ac5,Running,703.0,62,3020.0,9820.0,3.25
2014-07-25 18:35:00,779e140d-38cb-49e5-b340-ee0db1b9a3eb,Running,925.0,83,3905.0,13170.0,3.369444444444445
2014-07-22 18:08:00,3faa84dd-552a-46b5-a2c8-b0a87123be2a,Running,889.0,71,3581.0,12750.0,3.5583333333333336
2014-07-17 18:30:00,e89d7bfb-2e0d-4274-987f-eaa56f06e1e2,Running,684.0,51,3234.0,9550.0,2.952777777777778
2014-07-10 18:45:00,47833e3a-1049-4fc9-97f1-e3a41cf1a722,Running,884.0,71,3600.0,12750.0,3.5
2014-07-02 18:31:00,0fcef878-d446-45cf-aec2-61bd86740501,Running,888.0,71,3722.0,12750.0,3.388888888888889
2014-06-24 18:12:00,93c308f7-14b5-4f27-b030-7d44e223cd54,Running,1145.0,85,4881.0,16210.0,3.302777777777778
2014-06-18 18:29:00,1da0fc26-5121-4528-a25d-be8e6897b047,Running,1145.0,85,4881.0,16210.0,3.302777777777778
2014-06-11 18:08:00,8a7f85e2-f89f-4fed-93c3-a5c50779d32f,Running,895.0,71,3722.0,12750.0,3.388888888888889
2014-06-04 18:07:39,0f94765c-b3ea-4400-9dbf-3f6aa534b94b,Running,1146.0,93,4820.0,16170.000000000002,3.327777777777778
2014-05-26 18:30:00,094db0ab-834e-41e2-89c5-162f88297e35,Running,684.0,51,3234.0,9550.0,2.952777777777778
2014-05-21 18:45:00,3ed219e7-77f6-4981-920b-b19d3246e26b,Running,893.0,71,3661.0,12750.0,3.4444444444444446
2014-05-19 18:15:00,0a3dbdc0-61ef-48f2-9493-f1bd09a77ca4,Running,895.0,71,3783.0,12750.0,3.3722222222222227
2014-05-17 07:50:00,faf85ff4-89f1-4f2d-bd73-0194b745deba,Running,470.0,36,2123.0,6560.0,3.088888888888889
2014-05-14 18:09:11,a9560e7b-7e4a-453c-a2ae-04752f26076b,Running,930.0,84,3905.0,13170.0,3.369444444444445
2014-05-12 18:06:22,07034064-71cd-449e-9e4e-04320cc46555,Running,906.0,69,3661.0,12630.0,3.430555555555556
2014-05-06 18:32:00,cbe17784-1222-446e-9101-86212817b116,Running,903.0,71,3905.0,12850.0,3.2611111111111115
2014-05-02 18:47:02,18a3a5a6-69e6-435f-8d5b-1e80640fa7b3,Running,537.0,127,2276.0,7080.0,3.111111111111111
2014-04-21 19:08:29,03b72419-2aeb-40ce-afb5-70f5ca298984,Running,908.0,71,3581.0,12750.0,3.5583333333333336
2014-04-16 18:22:23,ae983e43-fdbe-499c-bc11-67fa63fdc1fe,Running,1361.0,111,5735.0,19080.0,3.3444444444444446
2014-04-14 18:19:40,f32f311f-1a02-44c3-8bc8-efbcd2f33aef,Running,891.0,71,3844.0,12830.0,3.3111111111111113
2014-04-09 18:29:04,dd153376-3f4d-4b58-83d8-5e2a50773288,Running,1145.0,85,4881.0,16210.0,3.305555555555556
2014-04-07 18:28:42,9e71740b-bdeb-44d0-987f-12bf6d5a43b9,Running,901.0,73,3844.0,12570.0,3.263888888888889
2014-04-02 18:30:00,a189ac9e-f156-4e0a-9227-6c3c5907ae87,Running,895.0,69,3844.0,12470.0,3.2194444444444446
2014-04-02 18:18:43,2a58f421-94a3-4e02-a4af-cf5e1fc25c9c,Running,446.0,33,1920.0,6220.0,3.236111111111111
2014-03-24 18:56:12,1f2a8c46-872a-4edd-9055-95fcc0457be5,Running,455.0,36,2190.0,6320.0,2.8861111111111115
2014-03-20 18:49:11,54b15891-50ae-4885-a415-3924557d5e21,Running,684.0,51,3234.0,9550.0,2.952777777777778
2014-03-18 18:49:39,920faab9-c2bf-46c0-8180-8a7039d43e9d,Running,672.0,53,3440.0,9710.0,2.8194444444444446
2014-03-13 18:41:49,f9aa0165-eb95-414e-bde5-9b26aa006347,Running,613.0,48,3096.0,8620.0,2.783333333333333
2014-03-11 19:14:15,05a608e9-0ca9-4250-9a3c-2c8b3d8965d6,Running,455.0,34,2214.0,6350.0,2.8694444444444445
2014-03-04 18:45:09,7e0966e7-e843-4a6f-a0a7-4b323a69b526,Running,677.0,52,3214.0,9450.0,2.938888888888889
2014-02-28 18:34:12,031d04da-435b-4b17-a27f-233242290f13,Running,454.0,32,2162.0,6340.0,2.9333333333333336
2014-02-25 18:23:39,271e28ad-4f6f-4710-9973-07fb70ac4d42,Running,454.0,35,2169.0,6330.0,2.9194444444444447
2014-02-19 18:40:00,16aafe53-0259-43f3-a5b6-7c7ffea90e52,Running,458.0,34,2170.0,6380.0,2.938888888888889
2014-02-15 08:55:15,9d8d9396-b49a-439d-a31d-c300bcd7b621,Running,449.0,35,2074.0,6290.0,3.030555555555556
2014-02-13 18:08:01,e8c1276e-5ecd-4b6f-bc06-72bab7efcc29,Running,458.0,34,2280.0,6380.0,2.8000000000000003
2014-02-06 06:32:00,d2db35ca-1373-45d5-a1ef-a88d5aba63ad,Running,474.0,36,2543.0,6560.0,2.5805555555555553
2014-01-07 18:13:04,0bb7d5c0-9f1e-4c7c-9842-29ae605e3204,Running,774.0,56,3661.0,10810.0,2.9277777777777776
2014-01-02 09:45:05,e721a5b1-59ab-4e99-851c-cbc9eee2009f,Running,241.0,16,1090.0,3380.0,3.1
2013-12-31 08:32:35,e42c97c6-742c-4065-aad3-1c82477af7d0,Running,471.0,36,2162.0,6570.0,3.036111111111111
2013-12-23 18:59:00,806866ca-023b-4c68-98ff-17af1d765e2f,Running,676.0,52,3248.0,9500.0,2.925
2013-12-21 07:39:48,40fa8105-04cd-491a-a4f6-e32ed2849436,Running,454.0,33,2162.0,6340.0,2.9333333333333336
2013-12-19 18:58:42,9627ce3e-458a-4cb8-b3f0-64d6b71dee2e,Running,679.0,52,3186.0,9500.0,2.9805555555555556
2013-12-07 09:15:00,cb9e2c89-18ae-49b3-a028-d17748326a8c,Running,452.0,35,2099.0,6300.0,3.0000000000000004
2013-12-04 18:36:22,0a1d041d-9ea5-438a-a2df-dcac74a33116,Running,896.0,69,4210.0,12480.0,2.941666666666667
2013-11-30 09:06:01,07f223e5-b7d2-49b6-b6b1-94b816cef1ac,Running,451.0,35,2064.0,6330.0,3.0638888888888887
2013-11-20 18:18:12,40dd6d44-18d2-4f89-bc34-e1360590b89e,Running,840.0,63,3966.0,11730.0,2.930555555555556
2013-11-16 09:00:24,14e9f43f-6868-41dc-9c87-48b4206330fd,Running,424.0,21,1966.0,6150.0,3.1277777777777778
2013-11-07 19:00:59,0bf65ae6-1658-4bc2-9971-5dc20ac44eb0,Running,679.0,53,3007.0,9470.0,3.1472222222222226
2013-11-02 09:15:18,36627858-ea69-40e5-9ed5-689e38e980cd,Running,226.0,18,1103.0,3140.0,2.8472222222222223
2013-10-30 18:42:16,4d8f1e78-73bb-4cac-9ce7-6167fbca9da9,Running,413.0,32,1992.0,5810.0,2.913888888888889
2013-10-23 18:51:35,929e7c6a-ef2f-44d1-b4a9-d0159e5aa618,Running,453.0,35,2141.0,6300.0,2.941666666666667
2013-10-18 18:07:56,eb690f23-7d74-4d07-853f-58a8a3872f19,Running,897.0,74,4149.0,12530.0,2.9916666666666667
2013-10-15 18:28:14,9aef5085-2cab-4872-8797-85794667ba23,Running,616.0,45,2975.0,8570.0,2.8805555555555555
2013-10-12 09:36:00,2c71d785-7846-47f1-81f0-55ea80e6e22c,Running,455.0,35,2061.0,6360.0,3.0861111111111112
2013-10-10 18:08:08,178f39db-9acd-4833-b57c-851fb430e5d4,Running,669.0,52,3021.0,9340.0,3.088888888888889
2013-10-05 07:36:47,981fe91d-aa68-4bb8-8009-71e62dbe5d34,Running,455.0,35,2061.0,6360.0,3.0833333333333335
2013-09-30 18:50:38,f50f24f1-b79e-4bf3-8dfc-6b43d46f385f,Running,462.0,34,1961.0,6450.0,3.288888888888889
2013-09-02 19:10:44,42adb02c-8d84-43fc-9612-0a7e0b4256a5,Running,458.0,34,1943.0,6410.0,3.3000000000000003
2013-08-17 08:09:12,7f7de28d-ae25-47e7-b018-bb2e903d98b2,Running,449.0,30,1882.0,6450.0,3.4222222222222225
2013-08-14 18:17:00,fcd7295f-2a3d-4d55-bcf3-6916c9ecf699,Running,1121.0,88,5125.0,15610.0,3.027777777777778
2013-08-08 18:30:36,00f40213-297d-44f0-8311-a6254ac6fa4f,Running,891.0,61,3966.0,12470.0,3.1222222222222222
2013-08-04 08:27:54,7ed0a8cb-0253-4ee4-aa39-3e2c444121ce,Running,896.0,68,3966.0,12490.0,3.136111111111111
2013-07-30 18:49:22,e62b5ac5-e900-4c30-9f93-5f6a11da04f8,Running,893.0,67,3905.0,12470.0,3.163888888888889
2013-07-21 07:57:30,924ee968-8f2c-47d9-a005-dbc732966fab,Running,845.0,64,3600.0,11870.0,3.2611111111111115
2013-07-19 18:40:13,0547ce8b-c7c8-40b6-bb71-feff6298c5be,Running,40.0,6,513.0,1720.0,3.352777777777778
2013-07-18 07:47:00,1eb83982-20b9-494a-954c-ed4152f01273,Running,416.0,30,1956.0,6150.0,3.1472222222222226
2013-07-07 08:43:13,f85d8da1-0d59-4b30-bc5a-fce86874b167,Running,281.0,56,1296.0,3750.0,2.891666666666667
2013-07-06 07:15:00,8de39009-9e2e-44ce-ad83-eb129f896e61,Running,280.0,55,1272.0,3750.0,2.9472222222222224
2013-07-05 08:01:00,a1f6c8f6-f85f-454e-8c2a-6946404f9d2a,Running,280.0,55,1270.0,3750.0,2.952777777777778
2013-07-03 07:20:00,e4d4f094-e32e-4518-8119-742667e662c4,Running,281.0,55,1315.0,3750.0,2.85
2013-07-02 07:43:00,0e41b390-7317-4d7f-9e0e-b1db01825f31,Running,281.0,55,1300.0,3750.0,2.8833333333333337
2013-07-01 07:09:00,fbd264b0-ca3a-4af0-97a8-36ef4fd84db7,Running,262.0,0,1270.0,3750.0,2.952777777777778
2013-06-26 18:19:00,64178ec8-556d-4d95-a2b3-249441e33199,Running,1101.0,0,3966.0,16000.0,3.9916666666666667
2013-06-22 08:05:20,3dbd78e7-44eb-4dd9-9bc6-f2c94ff1acc9,Running,446.0,35,1945.0,6230.0,3.2
2013-06-15 08:44:27,6ada32e6-e73f-44a2-a4d5-bf6fd194986e,Running,417.0,36,1793.0,6370.0,3.5527777777777776
2013-06-12 18:21:40,d5ce4d6e-3607-4eab-bae6-35beb7c2f4da,Running,963.0,77,4149.0,16590.0,3.977777777777778
2013-06-08 07:45:08,b144b295-a4a7-4065-b9f1-0cf24dcf378e,Running,455.0,36,2031.0,6350.0,3.1222222222222222
2013-06-01 07:24:07,45431395-0b88-4709-9477-22ddc6333f71,Running,898.0,67,3966.0,12570.0,3.1472222222222226
2013-05-28 07:16:32,8f49ef93-f404-4abe-9925-adf9cd7a330e,Running,361.0,30,1457.0,6500.0,4.458333333333334
2013-05-21 18:45:38,ff3611e3-eb35-4a44-bafa-4a8696fcf8aa,Running,833.0,63,3600.0,11630.0,3.2
2013-05-11 08:06:42,4c1d24a6-fd63-46b3-8379-16fc55a506a9,Running,420.0,32,1898.0,6150.0,3.2416666666666667
2013-05-09 17:24:19,b22dfd09-a8df-4796-86e4-e4d00ca151f6,Cycling,339.0,88,2288.0,15470.0,6.758333333333333
2013-05-09 09:20:00,17f6a5bb-983c-4207-8cbe-9e3fc66e99fb,Running,430.0,0,2400.0,6530.0,2.719444444444444
2013-05-05 14:26:37,4370c545-ff6f-4829-967d-b0dbd0b54798,Cycling,498.0,97,3966.0,20300.0,5.086111111111111
2013-05-05 09:13:02,23fdde24-02f1-4e54-9e0a-f05db884dc5b,Running,454.0,34,2038.0,6410.0,3.1472222222222226
2013-05-04 08:47:51,1f942355-8c6a-4ef4-87fd-36a1e99f5a3f,Running,225.0,16,995.0,3150.0,3.1611111111111114
2013-05-02 08:36:30,0b4fc38b-5a1d-4b1f-887c-e643f5cb5624,Running,445.0,36,1971.0,6210.0,3.1472222222222226
2013-05-01 08:14:59,911ec4f7-a0ec-4385-971d-d5c63fba60de,Running,446.0,34,1949.0,6220.0,3.188888888888889
2013-04-28 17:26:52,ea228333-1dc2-4798-90e6-d4b7aa93545c,Cycling,341.0,133,2907.0,13870.0,4.769444444444445
2013-04-28 09:02:23,cec17320-57d8-411b-af44-10f6f769b89b,Running,224.0,17,996.0,3120.0,3.1333333333333333
2013-04-24 18:31:02,75670af6-0184-4f69-9df5-40020f998a66,Running,399.0,33,1769.0,6250.0,3.530555555555556
2013-04-17 19:27:15,3d9dd7e0-dbbe-4eaa-9419-66c80a795702,Running,452.0,37,1969.0,6480.0,3.288888888888889
2013-04-13 08:51:29,2c971ecf-efdd-4a3d-be67-ba249aa5557a,Running,454.0,33,1982.0,6340.0,3.1972222222222224
2013-03-20 18:49:59,4f96c2a3-06f9-4061-9691-ed17e73bc918,Running,490.0,0,2412.0,7040.0,2.916666666666667
2013-03-13 18:59:51,7b7594d4-8fd9-4dec-b8a8-ce1ac7cd0e6c,Running,461.0,35,2268.0,6410.0,2.825
2013-02-28 18:46:54,390a66d3-5bce-4af5-acdc-38d4ebf58963,Running,739.0,67,3722.0,10300.0,2.7416666666666667
2013-02-26 18:37:02,3c4a82e7-36bb-40cd-b5d4-0ab611b0987f,Running,683.0,52,3284.0,9530.0,2.9027777777777777
2013-02-22 19:23:38,df659987-77a5-4c7b-8633-74dbb15d3390,Running,454.0,35,2158.0,6320.0,2.930555555555556
2013-02-20 18:43:56,d55c811c-8a0e-4222-857c-58552d95ccc8,Running,687.0,52,3155.0,9590.0,3.0388888888888888
2013-02-15 18:46:00,e7fea3e7-d1c2-4852-bbc0-5b50b4d3dbaa,Running,655.0,51,3029.0,9480.0,3.1305555555555555
2013-02-06 18:58:31,c8aec0f4-aeb4-49e3-8196-2b42c40250e1,Running,103.0,9,534.0,3070.0,5.7555555555555555
2013-01-23 18:38:29,0ee9afe5-668e-4801-9fd3-6208ec87f2e6,Running,614.0,45,3013.0,8650.0,2.8722222222222222
2013-01-19 09:58:50,98321fac-a333-47d7-b568-1c609096a08f,Running,190.0,15,956.0,3390.0,3.541666666666667
2013-01-15 18:40:08,7c512661-6a01-4ef0-80dd-b8119d5f8a59,Running,398.0,32,1962.0,6720.0,3.427777777777778
2013-01-12 08:39:55,3a08d9a1-fc17-4002-80c1-419700be1e22,Running,201.0,13,1207.0,3090.0,2.5583333333333336
